Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240305090009,0.37,1006.25,38.55,28.04,83481.19,1179.8
20240305091009,0.15,1006.08,39.87,26.1,88341.2,1251.22
20240305092009,0.16,1005.97,41.06,23.64,91975.2,1300.17
20240305093009,0.32,1005.85,41.06,23.77,95991.21,1370.76
20240305094009,0.32,1005.73,40.76,24.19,95040.31,1331.42
20240305095009,0.23,1005.5,42.08,22.29,104261.51,1459.54
20240305100009,0.05,1005.35,43.17,21.49,97945.85,1298.43
20240305101009,0.15,1005.15,41.08,24.08,72574.84,1011.73
20240305102009,0.13,1004.92,40.1,25.78,63838.32,1041.59
20240305103009,0,1004.83,37.12,30.27,26753.69,236.4
20240305104009,0.08,1004.57,35.11,33.92,33997.75,554.17
20240305105009,0,1004.5,35.12,34.34,28789.96,393.62
20240305110009,0,1004.29,33.77,36.64,29500.44,301.53
20240305111009,0,1004.11,32.59,39.02,30526.28,408.82
20240305112009,0.06,1003.91,34.45,35.11,56911.62,912.18
20240305113009,0,1003.66,35.88,32.44,53654.04,742.11
20240305114009,0.21,1003.52,37.83,29.9,63996.42,779.57
20240305115009,0.32,1003.33,37.23,30.86,43469.43,457.27
20240305120009,0.79,1003.09,35.23,35.34,35587.06,396.92
20240305121009,1.15,1002.89,34.71,36.15,22268.42,130.91
20240305122009,0.15,1002.78,32.82,40.39,19849.98,219.23
20240305123009,0.03,1002.68,35.56,36.47,36793.51,418.32
20240305124009,0.3,1002.26,37.12,34.14,48797.35,755.66
20240305125009,0.08,1002.2,34.18,39.15,13496.08,34.53
20240305130009,0.08,1002.03,32.89,41.58,19064.58,65.27
20240305131009,0.24,1001.8,31.97,43.26,17016.58,50.49
20240305132009,0.36,1001.58,31.22,44.7,16704.42,46.57
20240305133009,0.54,1001.5,30.77,45.48,14682.25,37.28
20240305134009,0.16,1001.26,30.45,46.27,14636.5,36.82
20240305135009,0.3,1001.13,30.18,46.97,14404.33,35.65
20240305140009,0.05,1000.95,30.3,47.58,13891.08,32.16
20240305141009,0.29,1000.79,30.28,47.85,13074.49,29.11
20240305142009,0.08,1000.63,29.9,48.53,11683,22.72
20240305143009,0.06,1000.51,29.75,50.58,12148.5,26.62
20240305144009,0,1000.4,29.73,52.04,10497.67,18.74
20240305145009,0.25,1000.3,29.68,51.67,10576.17,20.13
20240305150009,0.25,1000.18,29.64,51.13,10059.67,18.13
20240305151009,0.06,1000.12,29.63,51.07,9626.25,15.89
20240305152009,0.28,1000.17,29.24,51.85,8931,13.78
20240305153009,0,1000.14,29.27,51.99,8137.67,11.4
20240305154009,0.07,1000.2,29.17,52.32,7368.33,9.16
20240305155009,0.18,1000.2,28.98,52.82,6294.33,6.43
20240305160009,0.02,1000.23,28.7,53.57,5754.58,5.49
20240305161009,0,1000.26,28.56,53.86,5506.75,5.12
20240305162009,0.02,1000.32,28.41,54.05,5513.42,5.35
20240305163009,0.14,1000.38,28.43,54.34,5072.75,4.64
20240305164009,0.34,1000.42,28.43,54.8,4430.83,3.58
20240305165009,0.36,1000.46,28.11,56.86,3530.58,2.45
20240307090009,0,1014.65,19.92,74.92,4227.58,3.41
20240307091009,0,1014.67,20.1,73.68,4449.92,3.85
20240307092009,0,1014.67,20.09,72.79,3993.33,3.09
20240307093009,0,1014.38,20.26,72.7,6293.58,7.27
20240307094009,0,1014.55,20.26,72.43,4235.33,3.3
20240307095009,0.08,1014.6,20.14,73.52,4030.67,3.01
20240307100009,0,1014.56,20.18,73.61,4796.42,4.4
20240307101009,0,1014.53,20.29,72.69,5062,4.83
20240307102009,0.02,1014.41,20.35,72.76,5192.33,5.07
20240307103009,0.03,1014.44,20.31,72.59,4999.42,4.59
20240307104009,0.03,1014.34,20.38,72.17,6028.58,6.4
20240307105009,0,1014.33,20.51,72.59,4652.5,3.91
20240307110009,0,1014.28,20.6,72.49,5445.92,5.45
20240307111009,0,1014.25,20.63,72.6,6604.25,7.94
20240307112009,0.08,1014.08,20.99,70.74,8342.75,12.66
20240307113009,0,1013.81,21.21,68.79,8454.92,12.8
20240307114009,0,1013.66,21.37,68.34,9155.41,15.04
20240307115009,0.29,1013.56,21.48,67.51,9744,17.01
20240307120009,0,1013.55,21.16,69,6089.08,7.35
20240307121009,0.11,1013.6,20.92,69.1,4794.42,4.29
20240307122009,0,1013.33,21.13,69.55,7367.25,10.16
20240307123009,0.11,1013.07,21.13,68.24,8399.33,13.54
20240307124009,0.04,1012.87,20.89,68.43,5503.17,6.08
20240307125009,0.03,1012.78,20.87,69.72,4196.17,3.55
20240307130009,0,1012.54,20.94,69.37,6206.83,7.62
20240307131009,0.06,1012.43,21.41,68.18,8861.08,14.46
20240307132009,0.09,1012.33,21.35,69.03,5666.08,5.93
20240307133009,0,1012.33,21.19,69.63,5278.25,5.31
20240307134009,0.07,1012.25,21.16,68.83,7492.17,10.45
20240307135009,0,1011.99,21.24,68.17,6396.75,8.14
20240307140009,0.1,1011.95,20.91,68.6,4186.83,3.3
20240307141009,0.04,1012.03,20.9,69.8,3487.33,2.31
20240307142009,0.03,1011.77,20.75,70.5,2986.83,1.72
20240307143009,0,1011.81,20.5,71.43,1418.08,0.41
20240307144009,0,1011.77,20.12,72.51,907.42,0.21
20240307145009,0,1011.76,19.86,75.12,1107.5,0.26
20240307150009,0,1011.82,19.77,76.88,1287.25,0.36
20240307151009,0,1011.84,19.57,78.12,1436.58,0.43
20240307152009,0,1011.87,19.51,78.3,1825.08,0.66
20240307153009,0,1011.86,19.69,78.21,2796.58,1.49
20240307154009,0,1011.95,19.69,77.97,1655.83,0.55
20240307155009,0,1012.05,19.66,77.65,1334,0.36
20240307160009,0,1012.13,19.68,77.43,1572.67,0.5
20240307161009,0,1012.25,19.76,76.78,2591.92,1.37
20240307162009,0,1012.3,19.94,76.68,2957.58,1.91
20240307163009,0,1012.35,19.94,76.28,1575.17,0.59
20240307164009,0,1012.43,19.74,76.34,1031.08,0.27
20240307165009,0,1012.57,19.59,76.96,979.08,0.25
20240310090009,0,1021.85,17.34,71.17,2365.08,1.09
20240310091009,0,1021.95,17.38,71.39,3194.08,1.96
20240310092009,0.02,1021.85,17.45,71.44,3775.58,2.69
20240310093009,0.36,1021.86,17.46,71.37,3585.67,2.46
20240310094009,0.19,1021.81,17.5,71.58,4027.5,3.14
20240310095009,0.1,1021.79,17.68,71.12,5552.25,5.62
20240310100009,0,1021.71,17.93,70.41,5394.17,5.38
20240310101009,0.33,1021.79,17.92,70.64,5208.75,5.21
20240310102009,0.1,1021.73,18.07,70.43,5749.83,6.31
20240310103009,0.08,1021.73,18.42,69.52,8244.67,12.52
20240310104009,0.04,1021.68,18.77,67.45,7088.5,9.2
20240310105009,0.24,1021.57,18.69,66.08,6529.67,7.72
20240310110009,0,1021.52,18.71,66.27,6129,6.86
20240310111009,0,1021.4,18.77,66.83,5820.83,6.25
20240310112009,0,1021.33,18.75,67.01,5494,5.54
20240310113009,0,1021.3,18.71,67.12,5220.67,5.01
20240310114009,0,1021.17,18.73,67.37,5295.25,5.07
20240310115009,0.06,1021.09,18.77,67.8,4938.08,4.4
20240310120009,0.04,1020.96,18.76,67.59,4691.25,4.02
20240310121009,0.05,1020.83,18.82,66.89,5448.75,5.49
20240310122009,0.03,1020.65,18.95,66.44,6383.5,7.43
20240310123009,0.11,1020.47,19,66.26,6478.5,7.63
20240310124009,0.24,1020.28,19.16,65.7,8174.58,12.39
20240310125009,0.15,1020.17,19.27,65.4,8489.33,13.34
20240310130009,0.05,1019.95,19.63,63.49,9345.17,15.73
20240310131009,0,1019.84,19.88,62.83,8097.92,12.12
20240310132009,0,1019.59,20.1,62.29,9472.42,16.64
20240310133009,0.16,1019.39,20.39,60.64,10453.83,20.02
20240310134009,0.15,1019.12,20.34,60.44,9629.75,17.14
20240310135009,0.24,1019.06,20.63,59.15,12293.25,27.37
20240310140009,0.1,1018.98,20.61,57.97,8973.33,15.05
20240310141009,0,1018.91,20.82,57.94,9375.08,15.94
20240310142009,0.02,1018.86,21.07,57.1,8624.92,13.78
20240310143009,0,1018.7,21.06,56.32,8672.08,13.96
20240310144009,0,1018.58,21.06,56.16,9510.17,17.15
20240310145009,0,1018.61,21.46,56.11,11540.75,24.34
20240310150009,0,1018.4,21.87,54.49,13280.33,31.74
20240310151009,0.18,1018.31,22.05,52.45,12274.58,27.08
20240310152009,0.04,1018.26,21.84,52.31,9647.08,17.03
20240310153009,0.64,1018.16,21.47,53.18,7990.08,11.59
20240310154009,0.66,1018.13,21.12,53.28,9881.17,18.46
20240310155009,0.36,1018.28,21.27,52.98,8835.75,14.79
20240310160009,0,1018.17,21.29,53.51,6802,8.77
20240310161009,0,1018.29,21.12,54.27,5205,5.26
20240310162009,0,1018.35,20.87,55.32,4301.42,3.61
20240310163009,0,1018.3,20.64,55.98,3567.83,2.63
20240310164009,0,1018.44,20.4,57.02,2636.58,1.52
20240310165009,0,1018.54,20.12,57.68,1643.33,0.65
20240311090009,0.06,1015.83,20.4,67.9,10513.17,19.5
20240311091009,0.08,1015.75,20.95,65.44,13894.67,32.68
20240311092009,0.1,1015.66,22.86,60.19,40848.3,305
20240311093009,0.1,1015.46,27.44,47.29,73680.81,876.76
20240311094009,0.11,1015.37,32.18,35.43,83912.44,1061.42
20240311095009,0.41,1015.21,33.39,31.56,68357.61,724.82
20240311100009,0.03,1015.12,29.75,39.08,34870.67,195.15
20240311101009,0.03,1014.92,28.65,40.37,41911.38,295.47
20240311102009,0.04,1014.75,28.89,40.69,36233.22,204.35
20240311103009,0.47,1014.52,28.66,39.61,44576.39,308.4
20240311104009,0.14,1014.42,29.16,39.07,45625.46,450.18
20240311105009,0.33,1014.36,27.87,41.14,24759.27,105.07
20240311110009,0.16,1014.2,25.63,46.34,17531.92,55.79
20240311111009,0.57,1013.91,24.93,48.42,16161.5,48.09
20240311112009,0.24,1013.73,23.98,51.4,9810.83,17.2
20240311113009,0.07,1013.52,23.52,53.58,9714.08,17.25
20240311114009,0.15,1013.3,23.49,54.15,10614.58,20.35
20240311115009,0.11,1013.19,23.29,54.82,7935.75,11.87
20240311120009,0.11,1012.98,23.06,55.26,6873.17,8.7
20240311121009,0.43,1012.84,22.77,55.91,6267.09,7.02
20240311122009,0.27,1012.8,22.62,56.94,6324.75,7.38
20240311123009,0.1,1012.64,22.58,57.15,6879.08,8.69
20240311124009,0.18,1012.34,22.68,57.46,6886.25,8.73
20240311125009,0.2,1012.12,22.67,57.89,8609.17,13.81
20240311130009,0.03,1011.9,23.03,57.39,11324.92,24.18
20240311131009,0.1,1011.71,24.01,54.47,20884.83,75.38
20240311132009,0.04,1011.64,25.15,50.79,23237.17,89.71
20240311133009,0.03,1011.57,25.54,49.28,19300.92,66.88
20240311134009,0,1011.42,25.26,49.72,12348,28.14
20240311135009,0,1011.24,24.21,52.19,10307.92,18.78
20240311140009,0,1011.12,23.9,53.72,8531.67,13.18
20240311141009,0,1011.08,23.51,55.1,7492.5,10.01
20240311142009,0,1011.02,23.06,56.86,4853.25,4.31
20240311143009,0,1010.88,22.76,58.42,5921.33,6.21
20240311144009,0,1010.77,22.8,59.01,5144.83,4.69
20240311145009,0,1010.82,22.87,60.11,3443,2.17
20240311150009,0.39,1010.79,22.81,58.54,2552.92,1.32
20240311151009,0.05,1010.81,22.7,60.47,2893,1.73
20240311152009,0.02,1010.81,22.63,62.97,2780,1.57
20240311153009,0.03,1010.88,22.37,64.63,1962,0.79
20240311154009,0,1010.87,22.12,66.39,2593.58,1.35
20240311155009,0,1010.83,22,67.73,2293.58,1.09
20240311160009,0,1010.83,21.85,68.7,2393.17,1.16
20240311161009,0,1010.89,21.75,70.09,1572.08,0.55
20240311162009,0,1010.85,21.62,70.29,1530.17,0.55
20240311163009,0,1010.91,21.52,70.06,1212.25,0.35
20240311164009,0,1010.86,21.42,70.26,1142.08,0.32
20240311165009,0,1010.9,21.3,71.25,789.08,0.17
20240312090009,0,1015.13,20.31,74.55,5941.08,6.9
20240312091009,0,1015.16,20.65,72.46,8090.67,12.54
20240312092009,0,1015.2,21.22,70.22,10524.83,20.37
20240312093009,0.02,1015.28,21.4,69.08,9118.83,15.59
20240312094009,0,1015.46,21.4,66.94,7993.67,12.32
20240312095009,0,1015.54,21.52,65.78,10140.92,19.47
20240312100009,0,1015.65,22.37,62.44,29122.77,231.9
20240312101009,0.04,1015.6,26.74,49.65,53733.13,508.87
20240312102009,0.3,1015.63,25.76,50.07,22110.42,91.03
20240312103009,0.67,1015.61,24.44,52.82,22680.67,92.38
20240312104009,0.33,1015.66,23.41,53.63,16684.25,50.73
20240312105009,0.3,1015.68,23.28,53.14,17173.5,52.42
20240312110009,0.47,1015.66,23.18,53.1,19029.84,63.73
20240312111009,0.71,1015.57,23.06,53.61,18066.83,58.14
20240312112009,0.97,1015.54,22.75,54.68,17850.67,57.02
20240312113009,0.43,1015.43,22.87,54.31,18314.67,59.27
20240312114009,0.23,1015.29,23.1,53.78,16467.25,48.66
20240312115009,0.36,1015.28,22.89,54,13529.92,33.35
20240312120009,0.03,1015.26,22.74,54.53,12139.67,26.88
20240312121009,0.11,1015.04,22.99,53.73,12870.16,30.26
20240312122009,0.05,1015.02,22.86,54.42,10941.42,22.05
20240312123009,0,1014.9,22.94,54.36,10919.33,21.94
20240312124009,0,1014.73,22.96,54.3,10210.75,19.18
20240312125009,0.05,1014.7,22.86,54.04,9242.5,15.69
20240312130009,0.19,1014.63,22.82,53.62,9246.33,15.81
20240312131009,0,1014.52,22.69,53.93,8800.83,14.36
20240312132009,0,1014.45,22.66,53.98,8114.67,12.25
20240312133009,0,1014.4,22.6,54.42,7459,10.47
20240312134009,0,1014.4,22.58,55.14,7133.08,9.49
20240312135009,0,1014.42,22.67,55.1,7435.67,10.31
20240312140009,0,1014.46,22.64,54.65,8235.25,12.84
20240312141009,0,1014.45,22.81,55.05,10169.17,19.24
20240312142009,0,1014.53,22.84,54.75,9289.58,16.39
20240312143009,0,1014.53,22.87,54.58,9630.67,17.55
20240312144009,0,1014.52,22.98,54.8,8763.5,14.7
20240312145009,0,1014.51,23.12,54.24,8422.92,13.68
20240312150009,0.13,1014.55,23.07,53.57,7944.67,12.31
20240312151009,0.04,1014.53,22.62,53.68,6014.67,7.24
20240312152009,0,1014.58,22.56,54.15,6705.67,8.91
20240312153009,0.06,1014.69,22.45,52.91,5764.92,6.73
20240312154009,0,1014.69,22.52,53.03,6967.42,9.34
20240312155009,0.1,1014.7,22.48,52.4,5733.92,6.07
20240312160009,0,1014.76,22.2,53.08,4467.92,3.67
20240312161009,0,1014.78,21.88,53.99,3696.58,2.41
20240312162009,0,1014.91,21.55,54.69,2760.58,1.19
20240312163009,0,1015.02,21.19,55.29,2471.58,0.88
20240312164009,0,1015.09,20.91,57.42,2201.67,0.7
20240312165009,0,1015.22,20.7,59.75,1943.67,0.58
20240313090009,0.12,1020.21,22.61,57.13,20639.91,79.35
20240313091009,0.16,1020.07,24.95,50.44,34905.74,282.68
20240313092009,0.03,1020.06,23.72,51.54,14289.17,37.36
20240313093009,0,1020.05,23.49,52.81,18887.58,65.94
20240313094009,0.35,1020.04,22.99,52.88,14122.83,37.33
20240313095009,0.3,1020.13,22.18,54.98,12177.67,27.99
20240313100009,1.01,1020.16,21.87,55.76,12853.58,31.47
20240313101009,0.57,1020.2,22.01,56.27,15780.33,45.24
20240313102009,0.43,1020.13,22.87,54.13,17951.33,58.26
20240313103009,0.56,1020.01,22.95,53.07,18023.92,58.66
20240313104009,0.74,1019.91,22.78,52.05,16351.75,49.04
20240313105009,0.45,1019.82,22.68,52.7,13071.25,31.21
20240313110009,0,1019.7,22.53,53.05,11377.42,23.83
20240313111009,0.12,1019.55,22.51,53.06,11458.25,23.55
20240313112009,0.38,1019.51,22.08,53.55,9117.17,15.22
20240313113009,0,1019.38,21.97,54.85,8754,14.24
20240313114009,0,1019.2,21.94,54.74,9666.67,17.59
20240313115009,0.02,1019.05,22.09,54.55,9487.08,17.06
20240313120009,0.03,1018.93,22.25,53.72,10649,20.9
20240313121009,0,1018.83,22.09,53.16,8768.33,14.45
20240313122009,0.02,1018.72,21.75,53.94,6246.08,7.55
20240313123009,0.13,1018.55,21.4,55.19,4754,4.34
20240313124009,0,1018.36,21.23,56.4,6343.17,7.44
20240313125009,0,1018.25,21.19,56.77,4390.92,3.81
20240313130009,0,1018.23,20.92,57.33,3632.08,2.45
20240313131009,0,1018.17,20.71,57.53,3074.58,1.8
20240313132009,0,1017.99,20.56,57.63,2807.83,1.5
20240313133009,0,1017.74,20.51,57.9,2528.34,1.25
20240313134009,0,1017.64,20.47,58.19,2693.25,1.37
20240313135009,0,1017.57,20.42,58.61,2335.42,1.05
20240313140009,0,1017.52,20.35,58.91,2336.92,1.07
20240313141009,0,1017.45,20.33,59.84,2623,1.33
20240313142009,0,1017.21,20.37,59.51,3090,1.86
20240313143009,0.04,1017.17,20.4,59.67,2739,1.46
20240313144009,0,1017.09,20.34,60.15,2572.25,1.36
20240313145009,0,1017,20.29,60.04,3431.75,2.34
20240313150009,0.03,1017.05,20.24,60.5,3782.08,2.79
20240313151009,0,1016.93,20.29,60.72,4201.92,3.54
20240313152009,0,1016.8,20.42,60.52,4543.08,4.14
20240313153009,0,1016.78,20.45,60.32,4709,4.47
20240313154009,0,1016.78,20.4,60.17,4508.83,4.05
20240313155009,0.02,1016.75,20.36,60.48,4473.5,4.01
20240313160009,0,1016.71,20.43,60.46,4070.25,3.39
20240313161009,0,1016.75,20.31,61.03,2462,1.33
20240313162009,0,1016.64,20.24,61.45,2164.42,1.06
20240313163009,0,1016.59,20.08,61.92,1458.08,0.55
20240313164009,0,1016.62,19.9,62.14,903.92,0.24
20240313165009,0,1016.63,19.72,62.5,680.34,0.15
20240315090009,0,1017.11,21.53,68.66,12986.75,29.71
20240315091009,0.11,1017.1,21.94,66.95,14496.75,36.21
20240315092009,0,1017.09,22.3,66.6,16498.33,45.79
20240315093009,0.02,1017.01,22.97,64.75,19613.92,63.64
20240315094009,0,1017.07,24.13,61.71,27143.67,120.64
20240315095009,0,1017.05,27.26,53.54,55578.12,552.91
20240315100009,0,1017.02,28.87,48.15,42686.83,297.65
20240315101009,0.02,1016.9,29.18,46.27,52846.5,484.99
20240315102009,0.03,1016.82,32.28,39.35,81076.97,1013.11
20240315103009,0.24,1016.73,36.15,31.43,111534.18,1536.19
20240315104009,0.38,1016.58,38.2,28.06,78611.66,905.4
20240315105009,0.84,1016.4,31.58,39.41,33275.68,188.17
20240315110009,0.71,1016.25,29.9,42.43,47056.39,418.18
20240315111009,0.34,1016.11,30.69,40.67,43970.58,492.79
20240315112009,0.14,1015.96,29.46,43.2,24612.08,98.08
20240315113009,0.11,1015.8,27.57,47.14,16671.84,49.8
20240315114009,0,1015.62,26.15,51.27,13164.75,31.05
20240315115009,0.12,1015.51,25.51,53.4,9899.75,18.92
20240315120009,0.7,1015.4,24.57,56.34,7408.58,10.2
20240315121009,0.18,1015.33,23.93,58.14,5832.25,6.69
20240315122009,0.38,1015.25,23.52,59.07,4208.33,3.52
20240315123009,0.46,1015.21,23.2,60.04,3132.92,1.97
20240315124009,0.87,1015.17,22.94,60.74,2746.83,1.47
20240315125009,0.17,1015.05,22.78,61.07,2527.33,1.29
20240315130009,0.37,1014.91,22.55,62.77,2554.83,1.29
20240315131009,0.03,1014.85,22.39,64.27,2893.83,1.55
20240315132009,0,1014.78,22.32,65.11,3030.25,1.72
20240315133009,0.05,1014.72,22.28,65.73,3147.17,1.87
20240315134009,0,1014.72,22.26,65.43,3145.75,1.87
20240315135009,0,1014.72,22.35,65.5,3412.33,2.18
20240315140009,0,1014.68,22.31,65.53,3575.33,2.44
20240315141009,0,1014.66,22.27,66.15,4024.42,3.03
20240315142009,0.04,1014.62,22.16,66.93,3796.08,2.74
20240315143009,0,1014.62,22.13,67.11,3312.08,2.19
20240315144009,0.06,1014.55,22.07,66.99,3316.17,2.22
20240315145009,0,1014.51,22.2,66.9,5733.83,6.08
20240315150009,0,1014.54,22.52,65.76,5907.67,6.44
20240315151009,0,1014.56,22.46,65.47,4425.08,3.73
20240315152009,0,1014.56,22.52,65.48,4560.92,4.09
20240315153009,0,1014.52,22.55,64.91,5022.08,4.81
20240315154009,0,1014.54,22.63,64.65,5257.92,5.27
20240315155009,0,1014.52,22.79,64.21,5642.08,5.92
20240315160009,0,1014.54,22.77,64.15,4683.83,4.18
20240315161009,0,1014.55,22.63,64.15,4100.92,3.2
20240315162009,0,1014.61,22.42,64.67,3882.5,2.92
20240315163009,0,1014.61,22.36,64.81,2675.08,1.44
20240315164009,0,1014.64,22.35,64.79,2966.92,1.79
20240315165009,0,1014.65,22.36,64.48,2941.58,1.86
20240316090009,0.07,1016.97,35.55,31.86,78408.44,1066.48
20240316091009,0,1017,37.6,28.57,82909.97,1140.07
20240316092009,0.08,1016.92,39.29,26.52,86922.03,1203.73
20240316093009,0,1016.84,39.96,25.54,84300.39,1115.39
20240316094009,0.09,1016.71,36.64,28.68,52235.51,437.79
20240316095009,0.2,1016.62,34.14,33.26,56520.88,522.43
20240316100009,0.17,1016.54,37.31,28.18,99085.79,1391.76
20240316101009,0,1016.44,40.92,22.7,106938.49,1411.36
20240316102009,0.24,1016.25,42.43,21.37,109756.89,1427.49
20240316103009,0.13,1016.07,42.67,20.13,110270.26,1426.33
20240316104009,0,1015.94,43.47,20.18,109888.42,1403.04
20240316105009,0.57,1015.82,42.24,21.56,107236.06,1377.2
20240316110009,0.26,1015.63,39.79,23.9,79219.18,904.1
20240316111009,0.71,1015.49,36.89,28.43,67687.38,724.27
20240316112009,0.4,1015.35,36.73,29.93,71671.59,819.48
20240316113009,0.82,1015.19,36.04,30.8,87801.78,1147.8
20240316114009,0.5,1015.07,40.32,25.21,108429.18,1467.92
20240316115009,0.78,1014.94,41.57,23.77,102968.48,1383.11
20240316120009,1.19,1014.74,41.25,23.87,98565.42,1352.02
20240316121009,1.39,1014.46,39.25,27.08,88302.93,1197.62
20240316122009,1.64,1014.27,38.13,28.83,92867.53,1370.67
20240316123009,1.52,1014.1,37.84,28.94,86290.61,1250.51
20240316124009,1.86,1013.94,37.16,29.34,75534.52,1127.23
20240316125009,1.8,1013.76,35.55,31.14,50635.54,534.32
20240316130009,1.17,1013.59,32.53,36.88,22031.83,76.85
20240316131009,1.52,1013.48,30.58,40.66,18960,54.83
20240316132009,1.15,1013.29,29.33,44.1,18320.92,54.76
20240316133009,0.95,1013.2,29.48,44.77,16869.58,46.72
20240316134009,0.81,1013.1,29.18,45.17,17533.5,51.04
20240316135009,0.66,1012.93,28.97,46.21,15138.75,37.19
20240316140009,1.59,1012.77,27.89,49.7,11649.75,19.96
20240316141009,1.12,1012.66,27.54,50.64,10599,15.92
20240316142009,0.26,1012.57,27.58,49.58,10802.5,17.05
20240316143009,1.26,1012.49,27.46,51.02,10416.42,16.08
20240316144009,1.91,1012.5,26.95,52.07,9298,12.88
20240316145009,0.4,1012.46,26.98,52.63,8126.67,9.42
20240316150009,0.49,1012.39,26.92,51.59,8072.42,10.04
20240316151009,0.29,1012.33,27.02,52.31,8089,10.81
20240316152009,1.14,1012.37,26.83,54.6,8949.25,13.92
20240316153009,0.45,1012.42,26.9,54.97,8096,11.56
20240316154009,0.66,1012.44,26.88,54.9,8133,12.01
20240316155009,0.88,1012.42,26.58,55.88,6609.5,7.46
20240316160009,0.55,1012.4,26.37,57.11,5720.5,5.52
20240316161009,0.41,1012.4,26.11,59.41,5321.42,4.87
20240316162009,0.47,1012.4,25.97,59.3,5149,4.82
20240316163009,0.57,1012.42,25.8,59.2,4345.75,3.51
20240316164009,0.4,1012.47,25.6,60.38,3753.08,2.7
20240316165009,0.8,1012.59,25.41,61.02,2702.92,1.6
20240317090009,0.22,1014.54,38.9,28.91,79238.23,1072.86
20240317091009,0.12,1014.47,40.07,27.55,85187.69,1160.95
20240317092009,0.09,1014.4,40.99,26.19,89809.43,1219.64
20240317093009,0.07,1014.32,41.91,24.58,93907.02,1267.73
20240317094009,0.24,1014.19,42.67,23.92,96809.51,1310.42
20240317095009,0.06,1014.05,44,22.09,100862,1338.42
20240317100009,0,1013.87,44.98,20.27,104352.43,1352.49
20240317101009,0.29,1013.65,43.85,21.88,105783.28,1386.24
20240317102009,0.04,1013.53,45.81,20.68,108841.03,1375.58
20240317103009,0.1,1013.27,45.48,20.76,110289.84,1394.23
20240317104009,0.3,1013.03,45.18,20.89,112308.81,1423.82
20240317105009,0.91,1012.81,45.04,21.49,111536.52,1431.95
20240317110009,0.38,1012.58,44.02,22.3,111119.28,1440.76
20240317111009,0.64,1012.42,44.35,22.14,112793.43,1484.51
20240317112009,0.03,1012.18,44.56,20.95,93014.88,1260.51
20240317113009,1.49,1011.93,41.43,26.73,84534.35,1133.97
20240317114009,1.51,1011.74,38.8,30.46,82195.36,1190.08
20240317115009,1.34,1011.57,35.93,35.46,42717.97,392.68
20240317120009,1.93,1011.44,33.73,39.51,49163.45,577.05
20240317121009,1.3,1011.28,33.23,40.43,31079.61,201.18
20240317122009,1.36,1011.17,31.59,44.64,16833.33,50
20240317123009,1.38,1011.1,29.88,49.67,14417.75,37.37
20240317124009,1.96,1010.97,29.43,51.44,17604.91,56.03
20240317125009,1.66,1010.84,28.93,52.99,14655.58,39.43
20240317130009,1.31,1010.77,28.68,52.71,12571.66,29.56
20240317131009,0.91,1010.7,28.72,53.42,13742.17,35.57
20240317132009,1.03,1010.55,28.52,54.47,13972.17,36.1
20240317133009,1.27,1010.49,28.31,55.84,12553.92,29.5
20240317134009,0.59,1010.43,28.33,56.15,13290.58,33.53
